user,item,rating
3,46,1.93
9,827,1.8
14,940,1.82
24,529,2.75
25,339,1.88
28,921,2.06
36,265,1.89
38,916,2.45
44,276,2.14
45,47,2.97
51,9,2.87
53,932,2.34
57,8,1.77
61,942,2.53
64,18,2.87
81,218,2.45
92,1006,2.2
95,1012,2.36
99,58,2.39
102,23,2.38
107,56,1.48
109,795,1.87
119,1033,1.66
120,292,2.19
121,769,1.84
135,854,1.32
4,42,1.98
7,890,1.36
23,18,2.34
29,324,1.55
41,71,1.79
47,71,2.14
48,447,2.5
49,498,2.61
50,925,2.58
52,511,2.61
70,638,2.39
71,503,2.09
76,8,2.64
80,979,2.7
86,24,2.39
87,996,1.84
98,1023,2.63
101,389,1.85
103,443,2.23
105,452,1.96
110,1035,2.32
111,693,1.93
117,49,2.06
125,1037,2.33
134,86,2.17
137,835,2.05
11,9,2.18
19,767,1.74
21,898,1.75
26,908,3.01
27,18,2.2
33,302,1.99
35,71,2.36
42,46,2.54
55,937,1.89
63,950,1.99
72,966,2.09
74,971,2.21
75,172,2.22
79,547,2.57
91,1003,2.57
94,172,1.76
97,202,1.56
106,1044,2.95
108,13,1.59
113,1042,1.91
118,543,2.1
122,772,2.15
123,777,2.42
131,550,1.56
133,53,2.38
2,238,1.73
8,125,2.34
10,884,1.63
12,529,3.37
13,891,1.8
13,693,1.87
18,893,2.37
22,900,2.15
31,235,1.56
34,351,1.56
39,425,2.41
40,168,2.24
56,955,2.74
59,117,2.1
62,948,0.94
66,547,2.11
67,604,2.28
68,961,2.25
90,1024,2.52
112,129,2.51
115,813,2.23
116,524,1.89
124,831,2.31
128,540,1.87
129,811,2.51
1,47,2.29
1,934,2.04
5,86,2.42
16,76,2.01
20,1054,2.0
30,456,2.16
32,906,1.83
37,278,1.96
37,133,1.92
43,975,2.09
46,55,2.26
60,71,1.93
69,6,1.94
73,6,2.12
77,75,1.52
78,668,1.49
82,195,1.15
83,982,2.01
84,988,2.3
85,993,2.28
88,998,2.49
89,725,2.69
93,329,2.37
100,747,2.45
126,5,1.79
136,1063,2.0
138,397,1.8
