item,score,user,rank,Algorithm
529,2.790943893893894,2,1,ii
66,2.7384832046332046,2,2,ii
23,2.6684740304486687,2,3,ii
23,2.5333845337459313,5,1,ii
529,2.487278227439625,5,2,ii
66,2.456126876088273,5,3,ii
23,2.590604078585423,9,1,ii
529,2.499762225975976,9,2,ii
66,2.4978252718790217,9,3,ii
23,2.480192454954955,10,1,ii
529,2.4340861486486487,10,2,ii
66,2.4029347972972968,10,3,ii
23,2.4977282425886504,14,1,ii
529,2.470605338973427,14,2,ii
66,2.42685675992551,14,3,ii
23,2.5263894573144574,20,1,ii
529,2.4192422163234664,20,2,ii
42,2.396290851565851,20,3,ii
23,2.448644069069069,25,1,ii
529,2.4025377627627624,25,2,ii
66,2.3713864114114114,25,3,ii
23,2.6064018862612612,30,1,ii
529,2.521030489864865,30,2,ii
66,2.4655639441093484,30,3,ii
529,2.349290640192622,31,1,ii
66,2.318139288841271,31,2,ii
42,2.3143815546091506,31,3,ii
23,2.4964401342830693,33,1,ii
529,2.450333827976763,33,2,ii
2,2.433315778278278,33,3,ii
23,2.614462775265469,34,1,ii
66,2.5747908663127412,34,2,ii
2,2.5307383566602315,34,3,ii
23,2.5925710188129307,40,1,ii
529,2.4735995249164366,40,2,ii
47,2.4521269521842215,40,3,ii
529,2.421787095919449,42,1,ii
66,2.3906357445680975,42,2,ii
23,2.3805520591457543,42,3,ii
23,2.535089712033462,56,1,ii
529,2.4889834057271556,56,2,ii
66,2.457832054375804,56,3,ii
23,2.5660104027056616,69,1,ii
24,2.5005228602963157,69,2,ii
529,2.4445675358656977,69,3,ii
529,2.477766320528603,73,1,ii
23,2.4488522581889525,73,2,ii
86,2.313990299507582,73,3,ii
23,2.8804276937739655,75,1,ii
66,2.7361271739418798,75,2,ii
2,2.6745052486887047,75,3,ii
23,2.469047522522523,78,1,ii
529,2.4229412162162163,78,2,ii
66,2.391789864864865,78,3,ii
23,2.474335851029601,82,1,ii
529,2.4282295447232944,82,2,ii
66,2.397078193371943,82,3,ii
23,2.56949542042042,90,1,ii
529,2.5008908847158846,90,2,ii
66,2.469739533364533,90,3,ii
23,2.6123535558834865,94,1,ii
529,2.4921997292986267,94,2,ii
66,2.461048377947275,94,3,ii
55,2.7030604191373944,108,1,ii
123,2.600666666666666,108,2,ii
125,2.556847237685353,108,3,ii
23,2.496085641891892,110,1,ii
529,2.4499793355855854,110,2,ii
66,2.418827984234234,110,3,ii
2,2.6283163163163166,113,1,ii
55,2.6001336336336336,113,2,ii
125,2.529797797797798,113,3,ii
66,2.752619047619048,120,1,ii
55,2.6287854997855,120,2,ii
23,2.6029793455219927,120,3,ii
2,2.406971709209209,137,1,ii
23,2.3806757948631865,137,2,ii
529,2.3287668233917147,137,3,ii
529,3.24888888888889,2,1,socntxt
